image_id,image_filename,image_path,name,caption,types,genus,generation
471,471_glaceon.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/471_glaceon.png,glaceon,ice-type fresh snow pokemon,ice,Fresh Snow Pokémon,generation-iv
472,472_gliscor.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/472_gliscor.png,gliscor,ground and flying-type fang scorpion pokemon,"ground, flying",Fang Scorpion Pokémon,generation-iv
473,473_mamoswine.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/473_mamoswine.png,mamoswine,ice and ground-type twin tusk pokemon,"ice, ground",Twin Tusk Pokémon,generation-iv
474,474_porygon-z.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/474_porygon-z.png,porygon-z,normal-type virtual pokemon,normal,Virtual Pokémon,generation-iv
475,475_gallade.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/475_gallade.png,gallade,psychic and fighting-type blade pokemon,"psychic, fighting",Blade Pokémon,generation-iv
476,476_probopass.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/476_probopass.png,probopass,rock and steel-type compass pokemon,"rock, steel",Compass Pokémon,generation-iv
477,477_dusknoir.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/477_dusknoir.png,dusknoir,ghost-type gripper pokemon,ghost,Gripper Pokémon,generation-iv
478,478_froslass.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/478_froslass.png,froslass,ice and ghost-type snow land pokemon,"ice, ghost",Snow Land Pokémon,generation-iv
479,479_rotom.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/479_rotom.png,rotom,electric and ghost-type plasma pokemon,"electric, ghost",Plasma Pokémon,generation-iv
480,480_uxie.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/480_uxie.png,uxie,psychic-type knowledge pokemon,psychic,Knowledge Pokémon,generation-iv
481,481_mesprit.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/481_mesprit.png,mesprit,psychic-type emotion pokemon,psychic,Emotion Pokémon,generation-iv
482,482_azelf.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/482_azelf.png,azelf,psychic-type willpower pokemon,psychic,Willpower Pokémon,generation-iv
483,483_dialga.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/483_dialga.png,dialga,steel and dragon-type temporal pokemon,"steel, dragon",Temporal Pokémon,generation-iv
484,484_palkia.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/484_palkia.png,palkia,water and dragon-type spatial pokemon,"water, dragon",Spatial Pokémon,generation-iv
485,485_heatran.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/485_heatran.png,heatran,fire and steel-type lava dome pokemon,"fire, steel",Lava Dome Pokémon,generation-iv
486,486_regigigas.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/486_regigigas.png,regigigas,normal-type colossal pokemon,normal,Colossal Pokémon,generation-iv
487,487_giratina-altered.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/487_giratina-altered.png,giratina-altered,ghost and dragon-type renegade pokemon,"ghost, dragon",Renegade Pokémon,generation-iv
488,488_cresselia.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/488_cresselia.png,cresselia,psychic-type lunar pokemon,psychic,Lunar Pokémon,generation-iv
489,489_phione.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/489_phione.png,phione,water-type sea drifter pokemon,water,Sea Drifter Pokémon,generation-iv
490,490_manaphy.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/490_manaphy.png,manaphy,water-type seafaring pokemon,water,Seafaring Pokémon,generation-iv
491,491_darkrai.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/491_darkrai.png,darkrai,dark-type pitch-black pokemon,dark,Pitch-Black Pokémon,generation-iv
492,492_shaymin-land.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/492_shaymin-land.png,shaymin-land,grass-type gratitude pokemon,grass,Gratitude Pokémon,generation-iv
493,493_arceus.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/493_arceus.png,arceus,normal-type alpha pokemon,normal,Alpha Pokémon,generation-iv
494,494_victini.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/494_victini.png,victini,psychic and fire-type victory pokemon,"psychic, fire",Victory Pokémon,generation-v
495,495_snivy.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/495_snivy.png,snivy,grass-type grass snake pokemon,grass,Grass Snake Pokémon,generation-v
496,496_servine.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/496_servine.png,servine,grass-type grass snake pokemon,grass,Grass Snake Pokémon,generation-v
497,497_serperior.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/497_serperior.png,serperior,grass-type regal pokemon,grass,Regal Pokémon,generation-v
498,498_tepig.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/498_tepig.png,tepig,fire-type fire pig pokemon,fire,Fire Pig Pokémon,generation-v
499,499_pignite.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/499_pignite.png,pignite,fire and fighting-type fire pig pokemon,"fire, fighting",Fire Pig Pokémon,generation-v
500,500_emboar.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/500_emboar.png,emboar,fire and fighting-type mega fire pig pokemon,"fire, fighting",Mega Fire Pig Pokémon,generation-v
501,501_oshawott.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/501_oshawott.png,oshawott,water-type sea otter pokemon,water,Sea Otter Pokémon,generation-v
502,502_dewott.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/502_dewott.png,dewott,water-type discipline pokemon,water,Discipline Pokémon,generation-v
503,503_samurott.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/503_samurott.png,samurott,water-type formidable pokemon,water,Formidable Pokémon,generation-v
504,504_patrat.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/504_patrat.png,patrat,normal-type scout pokemon,normal,Scout Pokémon,generation-v
505,505_watchog.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/505_watchog.png,watchog,normal-type lookout pokemon,normal,Lookout Pokémon,generation-v
506,506_lillipup.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/506_lillipup.png,lillipup,normal-type puppy pokemon,normal,Puppy Pokémon,generation-v
507,507_herdier.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/507_herdier.png,herdier,normal-type loyal dog pokemon,normal,Loyal Dog Pokémon,generation-v
508,508_stoutland.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/508_stoutland.png,stoutland,normal-type big-hearted pokemon,normal,Big-Hearted Pokémon,generation-v
509,509_purrloin.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/509_purrloin.png,purrloin,dark-type devious pokemon,dark,Devious Pokémon,generation-v
510,510_liepard.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/510_liepard.png,liepard,dark-type cruel pokemon,dark,Cruel Pokémon,generation-v
511,511_pansage.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/511_pansage.png,pansage,grass-type grass monkey pokemon,grass,Grass Monkey Pokémon,generation-v
512,512_simisage.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/512_simisage.png,simisage,grass-type thorn monkey pokemon,grass,Thorn Monkey Pokémon,generation-v
513,513_pansear.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/513_pansear.png,pansear,fire-type high temp pokemon,fire,High Temp Pokémon,generation-v
514,514_simisear.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/514_simisear.png,simisear,fire-type ember pokemon,fire,Ember Pokémon,generation-v
515,515_panpour.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/515_panpour.png,panpour,water-type spray pokemon,water,Spray Pokémon,generation-v
516,516_simipour.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/516_simipour.png,simipour,water-type geyser pokemon,water,Geyser Pokémon,generation-v
517,517_munna.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/517_munna.png,munna,psychic-type dream eater pokemon,psychic,Dream Eater Pokémon,generation-v
518,518_musharna.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/518_musharna.png,musharna,psychic-type drowsing pokemon,psychic,Drowsing Pokémon,generation-v
519,519_pidove.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/519_pidove.png,pidove,normal and flying-type tiny pigeon pokemon,"normal, flying",Tiny Pigeon Pokémon,generation-v
520,520_tranquill.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/520_tranquill.png,tranquill,normal and flying-type wild pigeon pokemon,"normal, flying",Wild Pigeon Pokémon,generation-v
521,521_unfezant.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/521_unfezant.png,unfezant,normal and flying-type proud pokemon,"normal, flying",Proud Pokémon,generation-v
522,522_blitzle.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/522_blitzle.png,blitzle,electric-type electrified pokemon,electric,Electrified Pokémon,generation-v
523,523_zebstrika.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/523_zebstrika.png,zebstrika,electric-type thunderbolt pokemon,electric,Thunderbolt Pokémon,generation-v
524,524_roggenrola.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/524_roggenrola.png,roggenrola,rock-type mantle pokemon,rock,Mantle Pokémon,generation-v
525,525_boldore.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/525_boldore.png,boldore,rock-type ore pokemon,rock,Ore Pokémon,generation-v
526,526_gigalith.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/526_gigalith.png,gigalith,rock-type compressed pokemon,rock,Compressed Pokémon,generation-v
527,527_woobat.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/527_woobat.png,woobat,psychic and flying-type bat pokemon,"psychic, flying",Bat Pokémon,generation-v
528,528_swoobat.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/528_swoobat.png,swoobat,psychic and flying-type courting pokemon,"psychic, flying",Courting Pokémon,generation-v
529,529_drilbur.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/529_drilbur.png,drilbur,ground-type mole pokemon,ground,Mole Pokémon,generation-v
530,530_excadrill.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/530_excadrill.png,excadrill,ground and steel-type subterrene pokemon,"ground, steel",Subterrene Pokémon,generation-v
531,531_audino.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/531_audino.png,audino,normal-type hearing pokemon,normal,Hearing Pokémon,generation-v
532,532_timburr.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/532_timburr.png,timburr,fighting-type muscular pokemon,fighting,Muscular Pokémon,generation-v
533,533_gurdurr.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/533_gurdurr.png,gurdurr,fighting-type muscular pokemon,fighting,Muscular Pokémon,generation-v
534,534_conkeldurr.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/534_conkeldurr.png,conkeldurr,fighting-type muscular pokemon,fighting,Muscular Pokémon,generation-v
535,535_tympole.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/535_tympole.png,tympole,water-type tadpole pokemon,water,Tadpole Pokémon,generation-v
536,536_palpitoad.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/536_palpitoad.png,palpitoad,water and ground-type vibration pokemon,"water, ground",Vibration Pokémon,generation-v
537,537_seismitoad.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/537_seismitoad.png,seismitoad,water and ground-type vibration pokemon,"water, ground",Vibration Pokémon,generation-v
538,538_throh.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/538_throh.png,throh,fighting-type judo pokemon,fighting,Judo Pokémon,generation-v
539,539_sawk.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/539_sawk.png,sawk,fighting-type karate pokemon,fighting,Karate Pokémon,generation-v
540,540_sewaddle.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/540_sewaddle.png,sewaddle,bug and grass-type sewing pokemon,"bug, grass",Sewing Pokémon,generation-v
541,541_swadloon.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/541_swadloon.png,swadloon,bug and grass-type leaf-wrapped pokemon,"bug, grass",Leaf-Wrapped Pokémon,generation-v
542,542_leavanny.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/542_leavanny.png,leavanny,bug and grass-type nurturing pokemon,"bug, grass",Nurturing Pokémon,generation-v
543,543_venipede.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/543_venipede.png,venipede,bug and poison-type centipede pokemon,"bug, poison",Centipede Pokémon,generation-v
544,544_whirlipede.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/544_whirlipede.png,whirlipede,bug and poison-type curlipede pokemon,"bug, poison",Curlipede Pokémon,generation-v
545,545_scolipede.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/545_scolipede.png,scolipede,bug and poison-type megapede pokemon,"bug, poison",Megapede Pokémon,generation-v
546,546_cottonee.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/546_cottonee.png,cottonee,grass and fairy-type cotton puff pokemon,"grass, fairy",Cotton Puff Pokémon,generation-v
547,547_whimsicott.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/547_whimsicott.png,whimsicott,grass and fairy-type windveiled pokemon,"grass, fairy",Windveiled Pokémon,generation-v
548,548_petilil.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/548_petilil.png,petilil,grass-type bulb pokemon,grass,Bulb Pokémon,generation-v
549,549_lilligant.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/549_lilligant.png,lilligant,grass-type flowering pokemon,grass,Flowering Pokémon,generation-v
550,550_basculin-red-striped.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/550_basculin-red-striped.png,basculin-red-striped,water-type hostile pokemon,water,Hostile Pokémon,generation-v
551,551_sandile.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/551_sandile.png,sandile,ground and dark-type desert croc pokemon,"ground, dark",Desert Croc Pokémon,generation-v
552,552_krokorok.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/552_krokorok.png,krokorok,ground and dark-type desert croc pokemon,"ground, dark",Desert Croc Pokémon,generation-v
553,553_krookodile.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/553_krookodile.png,krookodile,ground and dark-type intimidation pokemon,"ground, dark",Intimidation Pokémon,generation-v
554,554_darumaka.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/554_darumaka.png,darumaka,fire-type zen charm pokemon,fire,Zen Charm Pokémon,generation-v
555,555_darmanitan-standard.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/555_darmanitan-standard.png,darmanitan-standard,fire-type blazing pokemon,fire,Blazing Pokémon,generation-v
556,556_maractus.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/556_maractus.png,maractus,grass-type cactus pokemon,grass,Cactus Pokémon,generation-v
557,557_dwebble.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/557_dwebble.png,dwebble,bug and rock-type rock inn pokemon,"bug, rock",Rock Inn Pokémon,generation-v
558,558_crustle.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/558_crustle.png,crustle,bug and rock-type stone home pokemon,"bug, rock",Stone Home Pokémon,generation-v
559,559_scraggy.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/559_scraggy.png,scraggy,dark and fighting-type shedding pokemon,"dark, fighting",Shedding Pokémon,generation-v
560,560_scrafty.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/560_scrafty.png,scrafty,dark and fighting-type hoodlum pokemon,"dark, fighting",Hoodlum Pokémon,generation-v
561,561_sigilyph.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/561_sigilyph.png,sigilyph,psychic and flying-type avianoid pokemon,"psychic, flying",Avianoid Pokémon,generation-v
562,562_yamask.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/562_yamask.png,yamask,ghost-type spirit pokemon,ghost,Spirit Pokémon,generation-v
563,563_cofagrigus.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/563_cofagrigus.png,cofagrigus,ghost-type coffin pokemon,ghost,Coffin Pokémon,generation-v
564,564_tirtouga.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/564_tirtouga.png,tirtouga,water and rock-type prototurtle pokemon,"water, rock",Prototurtle Pokémon,generation-v
565,565_carracosta.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/565_carracosta.png,carracosta,water and rock-type prototurtle pokemon,"water, rock",Prototurtle Pokémon,generation-v
566,566_archen.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/566_archen.png,archen,rock and flying-type first bird pokemon,"rock, flying",First Bird Pokémon,generation-v
567,567_archeops.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/567_archeops.png,archeops,rock and flying-type first bird pokemon,"rock, flying",First Bird Pokémon,generation-v
568,568_trubbish.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/568_trubbish.png,trubbish,poison-type trash bag pokemon,poison,Trash Bag Pokémon,generation-v
569,569_garbodor.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/569_garbodor.png,garbodor,poison-type trash heap pokemon,poison,Trash Heap Pokémon,generation-v
570,570_zorua.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/570_zorua.png,zorua,dark-type tricky fox pokemon,dark,Tricky Fox Pokémon,generation-v
571,571_zoroark.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/571_zoroark.png,zoroark,dark-type illusion fox pokemon,dark,Illusion Fox Pokémon,generation-v
572,572_minccino.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/572_minccino.png,minccino,normal-type chinchilla pokemon,normal,Chinchilla Pokémon,generation-v
573,573_cinccino.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/573_cinccino.png,cinccino,normal-type scarf pokemon,normal,Scarf Pokémon,generation-v
574,574_gothita.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/574_gothita.png,gothita,psychic-type fixation pokemon,psychic,Fixation Pokémon,generation-v
575,575_gothorita.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/575_gothorita.png,gothorita,psychic-type manipulate pokemon,psychic,Manipulate Pokémon,generation-v
576,576_gothitelle.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/576_gothitelle.png,gothitelle,psychic-type astral body pokemon,psychic,Astral Body Pokémon,generation-v
577,577_solosis.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/577_solosis.png,solosis,psychic-type cell pokemon,psychic,Cell Pokémon,generation-v
578,578_duosion.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/578_duosion.png,duosion,psychic-type mitosis pokemon,psychic,Mitosis Pokémon,generation-v
579,579_reuniclus.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/579_reuniclus.png,reuniclus,psychic-type multiplying pokemon,psychic,Multiplying Pokémon,generation-v
580,580_ducklett.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/580_ducklett.png,ducklett,water and flying-type water bird pokemon,"water, flying",Water Bird Pokémon,generation-v
581,581_swanna.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/581_swanna.png,swanna,water and flying-type white bird pokemon,"water, flying",White Bird Pokémon,generation-v
582,582_vanillite.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/582_vanillite.png,vanillite,ice-type fresh snow pokemon,ice,Fresh Snow Pokémon,generation-v
583,583_vanillish.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/583_vanillish.png,vanillish,ice-type icy snow pokemon,ice,Icy Snow Pokémon,generation-v
584,584_vanilluxe.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/584_vanilluxe.png,vanilluxe,ice-type snowstorm pokemon,ice,Snowstorm Pokémon,generation-v
585,585_deerling.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/585_deerling.png,deerling,normal and grass-type season pokemon,"normal, grass",Season Pokémon,generation-v
586,586_sawsbuck.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/586_sawsbuck.png,sawsbuck,normal and grass-type season pokemon,"normal, grass",Season Pokémon,generation-v
587,587_emolga.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/587_emolga.png,emolga,electric and flying-type sky squirrel pokemon,"electric, flying",Sky Squirrel Pokémon,generation-v
588,588_karrablast.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/588_karrablast.png,karrablast,bug-type clamping pokemon,bug,Clamping Pokémon,generation-v
589,589_escavalier.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/589_escavalier.png,escavalier,bug and steel-type cavalry pokemon,"bug, steel",Cavalry Pokémon,generation-v
590,590_foongus.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/590_foongus.png,foongus,grass and poison-type mushroom pokemon,"grass, poison",Mushroom Pokémon,generation-v
591,591_amoonguss.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/591_amoonguss.png,amoonguss,grass and poison-type mushroom pokemon,"grass, poison",Mushroom Pokémon,generation-v
592,592_frillish.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/592_frillish.png,frillish,water and ghost-type floating pokemon,"water, ghost",Floating Pokémon,generation-v
593,593_jellicent.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/593_jellicent.png,jellicent,water and ghost-type floating pokemon,"water, ghost",Floating Pokémon,generation-v
594,594_alomomola.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/594_alomomola.png,alomomola,water-type caring pokemon,water,Caring Pokémon,generation-v
595,595_joltik.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/595_joltik.png,joltik,bug and electric-type attaching pokemon,"bug, electric",Attaching Pokémon,generation-v
596,596_galvantula.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/596_galvantula.png,galvantula,bug and electric-type elespider pokemon,"bug, electric",EleSpider Pokémon,generation-v
597,597_ferroseed.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/597_ferroseed.png,ferroseed,grass and steel-type thorn seed pokemon,"grass, steel",Thorn Seed Pokémon,generation-v
598,598_ferrothorn.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/598_ferrothorn.png,ferrothorn,grass and steel-type thorn pod pokemon,"grass, steel",Thorn Pod Pokémon,generation-v
599,599_klink.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/599_klink.png,klink,steel-type gear pokemon,steel,Gear Pokémon,generation-v
600,600_klang.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/600_klang.png,klang,steel-type gear pokemon,steel,Gear Pokémon,generation-v
601,601_klinklang.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/601_klinklang.png,klinklang,steel-type gear pokemon,steel,Gear Pokémon,generation-v
602,602_tynamo.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/602_tynamo.png,tynamo,electric-type elefish pokemon,electric,EleFish Pokémon,generation-v
603,603_eelektrik.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/603_eelektrik.png,eelektrik,electric-type elefish pokemon,electric,EleFish Pokémon,generation-v
604,604_eelektross.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/604_eelektross.png,eelektross,electric-type elefish pokemon,electric,EleFish Pokémon,generation-v
605,605_elgyem.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/605_elgyem.png,elgyem,psychic-type cerebral pokemon,psychic,Cerebral Pokémon,generation-v
606,606_beheeyem.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/606_beheeyem.png,beheeyem,psychic-type cerebral pokemon,psychic,Cerebral Pokémon,generation-v
607,607_litwick.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/607_litwick.png,litwick,ghost and fire-type candle pokemon,"ghost, fire",Candle Pokémon,generation-v
608,608_lampent.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/608_lampent.png,lampent,ghost and fire-type lamp pokemon,"ghost, fire",Lamp Pokémon,generation-v
609,609_chandelure.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/609_chandelure.png,chandelure,ghost and fire-type luring pokemon,"ghost, fire",Luring Pokémon,generation-v
610,610_axew.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/610_axew.png,axew,dragon-type tusk pokemon,dragon,Tusk Pokémon,generation-v
611,611_fraxure.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/611_fraxure.png,fraxure,dragon-type axe jaw pokemon,dragon,Axe Jaw Pokémon,generation-v
612,612_haxorus.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/612_haxorus.png,haxorus,dragon-type axe jaw pokemon,dragon,Axe Jaw Pokémon,generation-v
613,613_cubchoo.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/613_cubchoo.png,cubchoo,ice-type chill pokemon,ice,Chill Pokémon,generation-v
614,614_beartic.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/614_beartic.png,beartic,ice-type freezing pokemon,ice,Freezing Pokémon,generation-v
615,615_cryogonal.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/615_cryogonal.png,cryogonal,ice-type crystallizing pokemon,ice,Crystallizing Pokémon,generation-v
616,616_shelmet.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/616_shelmet.png,shelmet,bug-type snail pokemon,bug,Snail Pokémon,generation-v
617,617_accelgor.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/617_accelgor.png,accelgor,bug-type shell out pokemon,bug,Shell Out Pokémon,generation-v
618,618_stunfisk.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/618_stunfisk.png,stunfisk,ground and electric-type trap pokemon,"ground, electric",Trap Pokémon,generation-v
619,619_mienfoo.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/619_mienfoo.png,mienfoo,fighting-type martial arts pokemon,fighting,Martial Arts Pokémon,generation-v
620,620_mienshao.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/620_mienshao.png,mienshao,fighting-type martial arts pokemon,fighting,Martial Arts Pokémon,generation-v
621,621_druddigon.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/621_druddigon.png,druddigon,dragon-type cave pokemon,dragon,Cave Pokémon,generation-v
622,622_golett.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/622_golett.png,golett,ground and ghost-type automaton pokemon,"ground, ghost",Automaton Pokémon,generation-v
623,623_golurk.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/623_golurk.png,golurk,ground and ghost-type automaton pokemon,"ground, ghost",Automaton Pokémon,generation-v
624,624_pawniard.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/624_pawniard.png,pawniard,dark and steel-type sharp blade pokemon,"dark, steel",Sharp Blade Pokémon,generation-v
625,625_bisharp.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/625_bisharp.png,bisharp,dark and steel-type sword blade pokemon,"dark, steel",Sword Blade Pokémon,generation-v
626,626_bouffalant.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/626_bouffalant.png,bouffalant,normal-type bash buffalo pokemon,normal,Bash Buffalo Pokémon,generation-v
